2,2.000000,404.000000,24.000000,49.666667,42.079365,114.222222
2,2.000000,384.000000,23.000000,50.065574,42.344262,114.836066
2,2.000000,384.000000,23.000000,49.783333,42.283333,116.150000
2,2.000000,158.000000,19.000000,46.000000,38.674419,116.139535
2,2.000000,376.000000,22.500000,48.727273,41.472727,116.890909
2,2.000000,336.000000,20.000000,46.770833,39.958333,114.583333
2,2.000000,308.000000,18.500000,46.272727,39.977273,114.045455
2,2.000000,308.000000,18.500000,45.500000,38.000000,113.590909
2,2.000000,376.000000,22.500000,47.553571,40.303571,112.160714
2,4.000000,112.000000,4.666667,55.181818,53.136364,111.863636
2,6.000000,168.000000,4.666667,49.000000,44.142857,115.333333
2,6.000000,144.000000,3.000000,49.411765,44.823529,118.411765
2,9.000000,132.000000,2.750000,47.235294,42.705882,115.352941
2,8.000000,144.000000,3.000000,54.086957,49.347826,117.521739
2,2.000000,185.000000,18.000000,51.240000,47.680000,115.800000
2,8.000000,132.000000,2.750000,53.681818,49.000000,117.363636
2,7.000000,168.000000,3.500000,53.416667,48.333333,117.458333
2,6.000000,180.000000,3.750000,50.500000,45.708333,116.416667
2,8.000000,144.000000,3.000000,53.652174,49.043478,117.739130
2,7.000000,132.000000,2.750000,54.043478,49.521739,117.173913
2,4.000000,128.000000,5.333333,47.828571,43.800000,110.657143
2,4.000000,1020.000000,3.625000,52.426667,47.160000,130.200000
2,2.000000,959.000000,32.500000,50.350365,42.401460,125.021898
2,5.000000,900.000000,3.625000,50.386667,45.173333,130.280000
2,2.000000,945.000000,32.000000,48.000000,40.055118,125.291339
2,4.000000,580.000000,5.600000,51.746032,46.238095,132.904762
2,2.000000,931.000000,63.000000,48.617188,40.921875,125.992188
2,5.000000,380.000000,3.166667,54.591837,49.204082,134.775510
2,2.000000,476.000000,57.000000,45.505051,38.949495,123.626263
2,2.000000,512.000000,20.333333,52.584615,45.123077,129.669231
2,2.000000,705.000000,67.000000,48.123188,40.311594,122.246377
2,2.000000,495.000000,23.500000,47.010638,40.180851,119.372340
2,2.000000,959.000000,32.500000,52.136364,44.886364,123.977273
2,2.000000,959.000000,32.500000,50.624000,43.288000,122.440000
2,2.000000,777.000000,53.000000,49.824074,42.685185,122.490741
2,2.000000,861.000000,29.500000,48.761905,41.695238,120.400000
2,2.000000,672.000000,23.000000,47.563830,40.914894,118.478723
2,2.000000,450.000000,43.000000,46.611111,41.166667,118.388889
2,2.000000,644.000000,22.000000,45.602410,39.144578,118.216867
2,2.000000,395.000000,19.000000,48.317073,41.390244,119.829268
2,5.000000,1159.000000,3.000000,49.268293,39.253659,133.204878
2,2.000000,1417.000000,8.666667,50.290780,44.709220,136.163121
2,6.000000,2184.000000,3.333333,48.382239,40.335907,124.521236
2,2.000000,4009.000000,12.500000,50.141141,42.630631,121.573574
2,3.000000,1620.000000,3.900000,41.916230,34.732984,126.502618
2,2.000000,2533.000000,11.833333,43.637168,37.092920,123.190265
2,8.000000,1782.000000,3.900000,39.279503,32.385093,126.509317
2,8.000000,133.000000,2.500000,46.344828,43.551724,115.034483
2,2.000000,2055.000000,13.000000,43.255102,36.086735,124.321429
2,4.000000,2016.000000,3.636364,44.053398,36.883495,126.844660
2,2.000000,3077.000000,12.285714,45.996337,38.736264,121.271062
2,5.000000,4305.000000,2.631579,30.993056,20.812500,124.078704
2,3.000000,5370.000000,5.666667,50.024719,42.573034,133.761798
2,3.000000,2373.000000,5.400000,25.805281,17.884488,130.597360
2,2.000000,2312.000000,10.833333,38.204082,33.903061,127.948980
2,3.000000,2938.000000,5.400000,26.659443,18.845201,128.356037
2,2.000000,2788.000000,13.000000,43.301961,38.384314,129.588235
2,6.000000,1827.000000,4.200000,28.813084,21.425234,126.467290
2,2.000000,2106.000000,19.250000,42.761905,37.695238,126.576190
2,7.000000,328.000000,5.000000,46.311111,41.733333,124.466667
2,2.000000,872.000000,13.000000,45.050847,39.466102,116.118644
2,6.000000,102.000000,2.250000,48.000000,43.409091,114.909091
2,5.000000,190.000000,1.666667,48.896552,43.931034,118.103448
2,4.000000,288.000000,4.500000,66.545455,61.787879,129.000000
2,2.000000,987.000000,22.333333,54.807692,46.384615,119.282051
2,2.000000,1040.000000,15.500000,54.044444,47.444444,118.096296
2,2.000000,672.000000,15.333333,49.895349,42.081395,122.244186
2,7.000000,2400.000000,2.571429,44.310714,35.103571,122.353571
2,7.000000,782.000000,1.416667,53.755102,47.377551,131.153061
2,7.000000,270.000000,3.750000,53.740741,49.444444,118.962963
2,6.000000,253.000000,2.000000,40.160000,35.840000,107.320000
2,4.000000,140.000000,5.666667,52.611111,47.361111,109.111111
2,3.000000,1105.000000,8.200000,58.679012,53.975309,119.617284
2,4.000000,282.000000,7.666667,56.760000,49.880000,110.920000
2,3.000000,1248.000000,7.666667,41.250000,35.198276,114.206897
2,9.000000,2156.000000,4.272727,37.930348,30.338308,122.920398
2,4.000000,180.000000,3.750000,47.742857,41.142857,121.514286
2,4.000000,148.000000,6.000000,41.807692,36.769231,123.807692
2,6.000000,663.000000,2.111111,34.391892,29.067568,111.067568
2,3.000000,258.000000,5.250000,46.630435,39.391304,120.913043
2,9.000000,510.000000,1.666667,32.196078,28.509804,111.137255
2,2.000000,540.000000,6.500000,46.916667,41.020833,115.166667
2,4.000000,136.000000,5.666667,40.809524,35.380952,125.857143
2,7.000000,510.000000,1.875000,34.448276,30.655172,111.568966
2,2.000000,306.000000,6.250000,46.682927,40.658537,115.926829
2,4.000000,136.000000,5.666667,44.666667,39.857143,128.476190
2,5.000000,646.000000,2.375000,35.591549,31.183099,111.478873
2,3.000000,540.000000,5.200000,49.102041,42.591837,116.367347
2,7.000000,240.000000,3.750000,48.030303,42.787879,121.575758
2,5.000000,480.000000,2.000000,35.298507,28.671642,109.776119
2,3.000000,266.000000,4.750000,44.241379,38.655172,112.793103
2,4.000000,480.000000,2.285714,32.950820,27.065574,109.590164
2,3.000000,301.000000,5.250000,42.062500,36.531250,109.781250
2,5.000000,240.000000,3.000000,45.896552,41.413793,120.344828
2,4.000000,480.000000,2.285714,34.687500,28.218750,109.953125
2,3.000000,205.000000,6.666667,41.793103,36.034483,110.103448
2,6.000000,108.000000,4.666667,38.590909,32.136364,129.227273
2,6.000000,351.000000,2.000000,42.947368,37.280702,121.052632
2,3.000000,136.000000,5.666667,48.307692,42.692308,120.730769
2,5.000000,150.000000,3.250000,27.593750,23.656250,123.343750
2,7.000000,722.000000,1.900000,22.172840,18.432099,108.395062
2,2.000000,294.000000,6.000000,40.297872,34.191489,121.191489
2,5.000000,2024.000000,4.400000,33.345865,23.300752,121.139098
2,5.000000,104.000000,4.333333,48.952381,43.809524,124.190476
2,3.000000,152.000000,6.333333,46.142857,38.800000,130.314286
2,5.000000,270.000000,3.000000,38.681818,32.068182,118.159091
2,10.000000,405.000000,4.400000,56.372881,51.779661,117.152542
2,3.000000,540.000000,7.250000,39.846154,33.430769,121.738462
2,2.000000,392.000000,6.000000,52.302326,46.883721,113.930233
2,4.000000,675.000000,7.200000,40.642857,35.028571,120.514286
2,3.000000,352.000000,4.400000,53.822222,48.844444,115.555556
2,3.000000,594.000000,8.000000,40.569231,34.492308,123.307692
