1,9.000000,952.000000,0.823529,61.327160,49.037037,124.981481
1,10.000000,952.000000,0.823529,60.643750,49.081250,124.268750
1,10.000000,952.000000,0.823529,61.079755,49.147239,124.932515
1,10.000000,952.000000,0.823529,62.121212,49.193939,125.345455
1,10.000000,952.000000,0.823529,61.632530,49.367470,125.216867
1,9.000000,952.000000,0.823529,60.000000,48.236025,124.118012
1,11.000000,1110.000000,0.833333,60.336842,49.721053,126.621053
1,11.000000,1960.000000,0.833333,56.880342,47.447293,125.168091
1,10.000000,2365.000000,0.777778,57.861314,48.097324,127.277372
1,10.000000,2666.000000,0.700000,58.618421,48.879386,127.697368
1,11.000000,2460.000000,0.689655,58.860520,48.120567,127.713948
1,10.000000,2867.000000,0.766667,63.510251,51.293850,134.769932
1,10.000000,1360.000000,0.850000,62.114407,52.254237,134.470339
1,9.000000,720.000000,0.800000,60.765152,49.348485,126.068182
1,8.000000,399.000000,1.100000,59.911765,51.794118,120.161765
1,5.000000,209.000000,1.666667,59.545455,51.181818,120.750000
1,4.000000,736.000000,1.250000,44.601266,30.670886,129.493671
1,5.000000,117.000000,1.400000,85.833333,82.333333,176.208333
1,10.000000,864.000000,0.875000,69.935484,61.019355,148.283871
1,10.000000,1080.000000,0.833333,63.950820,53.797814,139.622951
1,10.000000,1050.000000,0.937500,66.354651,56.453488,135.645349
1,10.000000,1476.000000,0.900000,62.369650,50.968872,135.050584
1,11.000000,2226.000000,0.807692,63.108434,52.407229,135.628916
1,12.000000,2950.000000,0.857143,58.038462,48.291498,132.240891
1,10.000000,4104.000000,0.794118,57.376812,47.720685,133.139657
1,8.000000,6570.000000,0.813953,62.181287,52.559733,134.458647
1,10.000000,3366.000000,0.781250,46.572668,40.444685,131.468547
1,11.000000,2107.000000,0.875000,58.120000,48.757143,133.285714
1,9.000000,1462.000000,0.809524,57.685950,50.103306,133.342975
1,12.000000,1216.000000,0.842105,57.348259,49.537313,133.412935
1,7.000000,1620.000000,0.772727,49.653061,43.359184,124.493878
1,10.000000,2632.000000,0.851852,54.954023,46.459770,125.496552
1,8.000000,3162.000000,0.827586,53.039916,42.756303,124.394958
1,11.000000,3944.000000,0.848485,55.608491,47.174528,125.809748
1,10.000000,4928.000000,0.861111,58.205988,50.964072,127.471856
1,9.000000,8096.000000,0.976744,56.602855,48.944584,129.465995
1,10.000000,7735.000000,0.976190,57.025532,50.010213,130.022979
1,11.000000,3920.000000,0.794118,54.517628,46.264423,126.884615
1,11.000000,3604.000000,0.787879,65.847826,55.487319,153.155797
1,11.000000,3264.000000,0.806452,66.947170,57.771698,147.175472
1,10.000000,2891.000000,0.827586,65.195219,56.352590,146.774900
1,11.000000,3038.000000,0.800000,64.158416,56.384158,146.619802
1,10.000000,3430.000000,0.705882,68.493739,61.486583,149.976744
1,10.000000,3234.000000,0.750000,56.364780,48.138365,137.069182
